,position,total_points,transfers_change,selected,was_home,teamsStrDiff,lag_influence,lag_creativity,lag_threat,clean_sheets
10230,FWD,1,-32182,113544,True,-185.0,0.0,0.0,0.0,1
10987,FWD,5,-3210,111235,True,-95.0,6.2,13.1,113.0,1
11729,FWD,2,15160,129441,False,55.0,4.4,2.9,19.0,1
12419,FWD,2,2513,130534,False,-70.0,7.2,3.3,19.0,0
13135,FWD,1,-3915,126770,True,-270.0,4.2,11.1,34.0,0
13907,FWD,2,-9317,117856,False,0.0,0.0,0.8,4.0,0
14683,FWD,2,-16694,101413,True,-190.0,7.2,44.0,9.0,1
15472,FWD,2,-6580,96105,False,45.0,3.4,0.4,23.0,1
16273,FWD,5,-5962,90422,True,-135.0,0.0,22.0,26.0,0
17083,FWD,2,-6714,84048,False,-255.0,14.4,11.6,31.0,0
17937,FWD,2,3809,88317,True,-5.0,5.2,0.6,2.0,0
18841,FWD,2,7861,98514,False,0.0,4.2,14.3,19.0,1
19536,FWD,1,3192,100332,True,-50.0,9.6,0.5,4.0,0
20389,FWD,1,-11812,88515,False,-25.0,5.6,11.3,22.0,0
21637,FWD,2,-1260,82564,False,0.0,2.4,0.8,19.0,0
22480,FWD,6,-1472,81189,False,-5.0,7.2,2.3,34.0,0
23326,FWD,9,19257,101046,True,45.0,31.2,10.0,27.0,1
25088,FWD,2,-3262,111115,True,-5.0,0.0,0.0,0.0,1
25089,FWD,6,-3262,111115,True,-275.0,4.0,2.6,24.0,1
27086,FWD,8,-4243,98050,False,45.0,0.0,0.0,0.0,0
28013,FWD,4,21382,121591,True,55.0,36.0,4.6,54.0,1
29078,FWD,2,-9340,110938,False,-250.0,31.4,26.3,30.0,0
633,FWD,7,0,252120,True,-45.0,0.0,0.0,0.0,0
30358,FWD,7,0,252120,True,-95.0,40.6,23.0,72.0,0
1229,FWD,5,-10112,260913,False,-140.0,40.6,23.0,72.0,0
30954,FWD,5,-10112,260913,False,-5.0,16.2,21.6,18.0,0
1911,FWD,2,1799,271016,True,-130.0,16.2,21.6,18.0,0
31636,FWD,2,1799,271016,True,-185.0,3.6,11.3,8.0,0
2614,FWD,7,-21333,252353,False,0.0,3.6,11.3,8.0,0
32339,FWD,7,-21333,252353,False,-20.0,42.8,11.7,44.0,0
3330,FWD,2,-11002,246383,True,-90.0,42.8,11.7,44.0,1
33055,FWD,2,-11002,246383,True,-65.0,2.2,2.5,49.0,1
4048,FWD,6,-20567,226672,False,0.0,2.2,2.5,49.0,0
33773,FWD,6,-20567,226672,False,-75.0,33.2,1.4,26.0,0
4850,FWD,2,-16189,210153,True,-265.0,33.2,1.4,26.0,0
34575,FWD,2,-16189,210153,True,-250.0,3.8,21.7,18.0,0
5577,FWD,1,69972,291889,False,5.0,3.8,21.7,18.0,0
35302,FWD,1,69972,291889,False,0.0,13.8,14.9,30.0,0
6306,FWD,7,2899,290284,True,0.0,13.8,14.9,30.0,0
36031,FWD,7,2899,290284,True,-55.0,35.8,2.1,44.0,0
7037,FWD,2,34951,331639,True,50.0,35.8,2.1,44.0,0
36762,FWD,2,34951,331639,True,-185.0,3.6,3.8,30.0,0
7770,FWD,2,-72720,253708,False,-255.0,3.6,3.8,30.0,0
37495,FWD,2,-72720,253708,False,-255.0,0.0,1.5,15.0,0
8513,FWD,13,-15842,240415,True,-180.0,0.0,1.5,15.0,1
38238,FWD,13,-15842,240415,True,-225.0,82.6,39.2,70.0,1
9260,FWD,2,348527,636329,False,70.0,82.6,39.2,70.0,0
38985,FWD,2,348527,636329,False,30.0,0.0,11.0,21.0,0
10013,FWD,6,-13023,587046,True,-185.0,0.0,11.0,21.0,0
39738,FWD,6,-13023,587046,True,-65.0,45.4,0.7,92.0,0
10770,FWD,2,56390,647427,False,30.0,45.4,0.7,92.0,1
40495,FWD,2,56390,647427,False,40.0,8.4,2.8,28.0,1
11528,FWD,7,18856,665840,False,-25.0,8.4,2.8,28.0,1
41253,FWD,7,18856,665840,False,-60.0,35.2,1.2,44.0,1
12917,FWD,17,526330,2229854,False,35.0,35.2,1.2,44.0,0
42642,FWD,17,526330,2229854,False,45.0,113.6,11.3,75.0,0
13685,FWD,6,507063,2703198,True,-75.0,113.6,11.3,75.0,1
43410,FWD,6,507063,2703198,True,-80.0,36.4,3.0,33.0,1
14458,FWD,2,179523,2878079,False,-70.0,36.4,3.0,33.0,0
44183,FWD,2,179523,2878079,False,-60.0,1.2,0.7,81.0,0
15244,FWD,2,3991,2887385,True,-270.0,1.2,0.7,81.0,0
44969,FWD,2,3991,2887385,True,-55.0,1.4,2.3,21.0,0
16042,FWD,8,-82008,2820938,False,0.0,1.4,2.3,21.0,0
45767,FWD,8,-82008,2820938,False,-5.0,42.2,22.3,29.0,0
16851,FWD,2,86330,2913407,True,0.0,42.2,22.3,29.0,0
46576,FWD,2,86330,2913407,True,-65.0,6.2,13.3,2.0,0
17665,FWD,4,-399915,2513499,False,45.0,6.2,13.3,2.0,0
47390,FWD,4,-399915,2513499,False,-35.0,18.4,22.0,33.0,0
18640,FWD,12,-538907,1870258,False,-5.0,18.4,22.0,33.0,0
48365,FWD,12,-538907,1870258,False,-115.0,64.0,21.7,77.0,0
19303,FWD,2,361943,2340027,True,-265.0,64.0,21.7,77.0,0
49028,FWD,2,361943,2340027,True,-325.0,6.6,22.7,45.0,0
20127,FWD,2,180494,2534527,False,55.0,6.6,22.7,45.0,1
49852,FWD,2,180494,2534527,False,-70.0,11.2,11.0,19.0,1
21046,FWD,8,938181,3496811,True,10.0,7.2,32.9,42.0,0
50771,FWD,8,938181,3496811,True,-240.0,39.6,44.5,27.0,0
22237,FWD,7,-60238,2975021,True,0.0,39.6,44.5,27.0,1
51962,FWD,7,-60238,2975021,True,-65.0,38.8,10.8,45.0,1
23081,FWD,2,113914,3091879,True,0.0,38.8,10.8,45.0,1
52806,FWD,2,113914,3091879,True,-60.0,0.0,2.3,15.0,1
23927,FWD,2,80705,3175373,False,45.0,0.0,2.3,15.0,0
53652,FWD,2,80705,3175373,False,-125.0,9.4,21.4,13.0,0
24778,FWD,7,-181530,2993926,True,-120.0,9.4,21.4,13.0,0
54503,FWD,7,-181530,2993926,True,-185.0,44.0,24.6,26.0,0
25868,FWD,6,339373,3495235,False,-60.0,44.0,24.6,26.0,0
55593,FWD,6,339373,3495235,False,25.0,34.6,2.0,30.0,0
25869,FWD,2,339373,3495235,False,0.0,34.6,2.0,30.0,1
55594,FWD,2,339373,3495235,False,15.0,9.0,21.9,24.0,1
26834,FWD,2,-296465,3039323,True,-110.0,9.0,21.9,24.0,1
56559,FWD,2,-296465,3039323,True,-140.0,13.8,13.7,24.0,1
27696,FWD,2,-392861,2649464,False,-250.0,13.8,13.7,24.0,0
57421,FWD,2,-392861,2649464,False,-150.0,4.4,2.5,25.0,0
28819,FWD,6,-586685,2017076,True,0.0,4.4,2.5,25.0,0
58544,FWD,6,-586685,2017076,True,-145.0,32.8,2.3,41.0,0
29693,FWD,1,-135291,1925380,False,-25.0,32.8,2.3,41.0,0
59418,FWD,1,-135291,1925380,False,10.0,0.0,0.0,12.0,0
179,MID,2,0,308481,False,245.0,0.0,0.0,12.0,0
29904,MID,2,0,308481,False,190.0,0.0,0.0,0.0,0
820,MID,5,-10856,340429,True,140.0,0.0,0.0,0.0,0
30545,MID,5,-10856,340429,True,125.0,15.2,15.9,22.0,0
1437,MID,2,11745,380525,False,265.0,15.2,15.9,22.0,0
31162,MID,2,11745,380525,False,65.0,8.6,15.3,5.0,0
2127,MID,10,-26341,366754,True,-45.0,8.6,15.3,5.0,1
31852,MID,10,-26341,366754,True,120.0,37.6,35.5,12.0,1
2832,MID,2,95640,496509,False,270.0,37.6,35.5,12.0,0
32557,MID,2,95640,496509,False,195.0,19.0,19.2,18.0,0
3549,MID,2,13495,513981,True,95.0,19.0,19.2,18.0,0
33274,MID,2,13495,513981,True,90.0,17.4,56.8,7.0,0
4291,MID,2,14148,536920,False,200.0,17.4,56.8,7.0,0
34016,MID,2,14148,536920,False,120.0,22.0,20.0,7.0,0
5074,MID,4,7110,552098,False,270.0,22.0,20.0,7.0,0
34799,MID,4,7110,552098,False,105.0,18.4,47.6,10.0,0
5801,MID,3,19297,579289,True,140.0,18.4,47.6,10.0,1
35526,MID,3,19297,579289,True,120.0,11.0,58.8,14.0,1
6532,MID,12,-39999,540062,True,140.0,11.0,58.8,14.0,1
36257,MID,12,-39999,540062,True,120.0,53.6,64.4,15.0,1
7263,MID,3,124257,675500,False,315.0,53.6,64.4,15.0,1
36988,MID,3,124257,675500,False,55.0,1.8,14.2,6.0,1
8001,MID,3,-6316,667039,True,140.0,1.8,14.2,6.0,1
37726,MID,3,-6316,667039,True,40.0,6.2,25.3,8.0,1
8744,MID,2,-11252,658230,False,15.0,6.2,25.3,8.0,0
38469,MID,2,-11252,658230,False,-75.0,2.0,17.9,9.0,0
9494,MID,2,2991,666967,True,65.0,2.0,17.9,9.0,0
39219,MID,2,2991,666967,True,105.0,9.2,15.6,15.0,0
10247,MID,9,-23441,644729,False,340.0,9.2,15.6,15.0,1
39972,MID,9,-23441,644729,False,210.0,50.6,26.7,23.0,1
11004,MID,2,27873,676508,False,300.0,50.6,26.7,23.0,0
40729,MID,2,27873,676508,False,220.0,3.0,5.2,6.0,0
11744,MID,3,-22548,652986,True,20.0,3.0,5.2,6.0,1
41469,MID,3,-22548,652986,True,0.0,5.0,2.3,3.0,1
12432,MID,2,-32389,621032,True,-125.0,5.0,2.3,3.0,0
42157,MID,2,-32389,621032,True,-65.0,16.0,2.8,6.0,0
13152,MID,1,180,627772,False,325.0,16.0,2.8,6.0,0
42877,MID,1,180,627772,False,110.0,0.0,0.7,3.0,0
13924,MID,2,-44520,583686,True,-40.0,0.0,0.7,3.0,0
43649,MID,2,-44520,583686,True,-40.0,15.2,38.4,9.0,0
15489,MID,9,-43718,464337,True,50.0,0.0,0.0,0.0,1
45214,MID,9,-43718,464337,True,120.0,42.2,41.2,23.0,1
19554,MID,1,-6154,354824,False,305.0,0.0,0.0,0.0,0
49279,MID,1,-6154,354824,False,225.0,0.0,4.5,5.0,0
20409,MID,2,911,356784,True,-125.0,0.0,4.5,5.0,0
50134,MID,2,911,356784,True,-140.0,1.6,12.3,16.0,0
21655,MID,2,4071,362969,True,30.0,1.6,12.3,16.0,0
51380,MID,2,4071,362969,True,45.0,5.8,43.7,13.0,0
22498,MID,2,1019,364586,True,200.0,5.8,43.7,13.0,0
52223,MID,2,1019,364586,True,150.0,14.6,53.0,17.0,0
23344,MID,2,-2297,362855,False,245.0,14.6,53.0,17.0,0
53069,MID,2,-2297,362855,False,120.0,12.2,50.0,34.0,0
24193,MID,1,1807,365677,True,140.0,12.2,50.0,34.0,0
53918,MID,1,1807,365677,True,125.0,6.8,43.1,7.0,0
25110,MID,1,2936,369549,False,315.0,6.8,43.1,7.0,0
54835,MID,1,2936,369549,False,145.0,0.0,0.0,0.0,0
25111,MID,2,2936,369549,False,275.0,0.0,0.0,0.0,0
54836,MID,2,2936,369549,False,180.0,5.6,12.8,14.0,0
26172,MID,1,-5297,364627,False,270.0,5.6,12.8,14.0,0
55897,MID,1,-5297,364627,False,175.0,0.0,0.5,4.0,0
27104,MID,1,-3601,361625,True,10.0,0.0,0.5,4.0,0
56829,MID,1,-3601,361625,True,0.0,1.4,14.5,4.0,0
28036,MID,1,-3928,358167,False,210.0,1.4,14.5,4.0,0
57761,MID,1,-3928,358167,False,205.0,4.4,12.5,23.0,0
29096,MID,1,-854,358161,True,140.0,4.4,12.5,23.0,0
58821,MID,1,-854,358161,True,130.0,7.4,21.8,9.0,0
131,MID,1,0,255432,False,180.0,7.4,21.8,9.0,0
29856,MID,1,0,255432,False,-110.0,9.4,22.3,19.0,0
776,MID,7,-27868,233546,True,60.0,9.4,22.3,19.0,1
30501,MID,7,-27868,233546,True,-30.0,44.0,14.4,19.0,1
1388,MID,2,-11185,227643,False,240.0,44.0,14.4,19.0,0
31113,MID,2,-11185,227643,False,-65.0,11.4,33.9,0.0,0
2078,MID,2,-26705,201684,False,45.0,11.4,33.9,0.0,0
31803,MID,2,-26705,201684,False,0.0,9.0,2.3,2.0,0
2783,MID,10,-21190,182436,True,60.0,9.0,2.3,2.0,0
32508,MID,10,-21190,182436,True,-25.0,57.2,20.5,23.0,0
3500,MID,2,16447,201982,False,160.0,57.2,20.5,23.0,1
33225,MID,2,16447,201982,False,15.0,14.4,4.3,4.0,1
4237,MID,8,5517,207818,True,-50.0,14.4,4.3,4.0,0
33962,MID,8,5517,207818,True,-105.0,38.4,19.0,12.0,0
5025,MID,2,151455,373513,False,185.0,38.4,19.0,12.0,0
34750,MID,2,151455,373513,False,20.0,8.6,16.7,21.0,0
5752,MID,15,-2240,362599,True,15.0,8.6,16.7,21.0,0
35477,MID,15,-2240,362599,True,-60.0,90.8,41.1,31.0,0
6483,MID,7,459976,840846,True,70.0,90.8,41.1,31.0,0
36208,MID,7,459976,840846,True,-205.0,37.8,40.8,2.0,0
7214,MID,2,350381,1193873,False,220.0,37.8,40.8,2.0,0
36939,MID,2,350381,1193873,False,50.0,8.2,11.6,4.0,0
7950,MID,2,52547,1242292,True,-15.0,8.2,11.6,4.0,0
37675,MID,2,52547,1242292,True,-45.0,8.2,18.8,2.0,0
8693,MID,7,-50426,1189361,False,115.0,8.2,18.8,2.0,0
38418,MID,7,-50426,1189361,False,-55.0,28.4,32.3,0.0,0
9442,MID,2,32724,1234593,False,185.0,28.4,32.3,0.0,0
39167,MID,2,32724,1234593,False,65.0,16.8,21.1,25.0,0
10195,MID,3,-102698,1129020,True,-205.0,16.8,21.1,25.0,1
39920,MID,3,-102698,1129020,True,-290.0,8.8,52.2,41.0,1
10952,MID,2,-42857,1087573,True,-205.0,8.8,52.2,41.0,1
40677,MID,2,-42857,1087573,True,-215.0,10.4,12.3,4.0,1
12387,MID,8,-12016,720394,True,120.0,0.0,0.0,0.0,0
42112,MID,8,-12016,720394,True,0.0,29.8,34.6,2.0,0
13100,MID,2,97967,823693,False,160.0,29.8,34.6,2.0,0
42825,MID,2,97967,823693,False,-55.0,4.0,29.8,4.0,0
13872,MID,10,30357,853517,True,110.0,4.0,29.8,4.0,0
43597,MID,10,30357,853517,True,-150.0,43.8,15.3,27.0,0
14647,MID,3,215976,1086813,False,190.0,43.8,15.3,27.0,1
44372,MID,3,215976,1086813,False,5.0,12.0,29.5,2.0,1
15436,MID,1,-55524,1022406,True,-120.0,12.0,29.5,2.0,0
45161,MID,1,-55524,1022406,True,-190.0,13.6,46.7,2.0,0
16237,MID,5,-60064,963647,False,255.0,13.6,46.7,2.0,0
45962,MID,5,-60064,963647,False,35.0,32.6,55.5,7.0,0
17047,MID,10,-41403,923835,True,-60.0,32.6,55.5,7.0,0
46772,MID,10,-41403,923835,True,-150.0,46.6,16.1,57.0,0
17891,MID,2,41660,951907,False,230.0,46.6,16.1,57.0,0
47616,MID,2,41660,951907,False,-30.0,20.4,56.3,0.0,0
18816,MID,15,129128,1121559,True,60.0,20.4,56.3,0.0,0
48541,MID,15,129128,1121559,True,-30.0,73.6,10.5,38.0,0
19497,MID,4,322403,1428445,False,230.0,73.6,10.5,38.0,0
49222,MID,4,322403,1428445,False,-120.0,14.2,14.1,4.0,0
20345,MID,2,68501,1494550,True,-70.0,14.2,14.1,4.0,0
50070,MID,2,68501,1494550,True,-150.0,14.8,27.3,0.0,0
21150,MID,1,120297,2021556,False,185.0,14.8,27.3,0.0,0
50875,MID,1,120297,2021556,False,0.0,11.6,27.0,4.0,0
21598,MID,3,-124739,1491431,True,60.0,11.6,27.0,4.0,1
51323,MID,3,-124739,1491431,True,-20.0,7.4,17.1,0.0,1
22441,MID,1,-159313,1332858,False,-70.0,7.4,17.1,0.0,0
52166,MID,1,-159313,1332858,False,-250.0,8.2,39.3,17.0,0
23286,MID,1,-118830,1215315,True,60.0,8.2,39.3,17.0,0
53011,MID,1,-118830,1215315,True,-110.0,8.2,34.7,4.0,0
26105,MID,1,-37813,577768,True,-30.0,0.0,0.0,0.0,0
55830,MID,1,-37813,577768,True,-30.0,0.0,4.2,0.0,0
27046,MID,2,-15376,563628,False,185.0,0.0,4.2,0.0,0
56771,MID,2,-15376,563628,False,-70.0,10.2,3.7,0.0,0
27958,MID,2,-29610,530945,True,-210.0,10.2,3.7,0.0,0
57683,MID,2,-29610,530945,True,-20.0,2.6,11.9,4.0,0
29038,MID,1,-7826,525938,False,215.0,2.6,11.9,4.0,0
58763,MID,1,-7826,525938,False,45.0,6.4,29.8,0.0,0
2557,MID,1,-711,4315,False,70.0,0.0,0.0,0.0,0
32282,MID,1,-711,4315,False,30.0,0.6,2.0,2.0,0
3272,MID,2,-58,4457,True,-270.0,0.6,2.0,2.0,0
32997,MID,2,-58,4457,True,-230.0,3.6,0.7,7.0,0
3990,MID,5,477,5091,False,0.0,3.6,0.7,7.0,0
33715,MID,5,477,5091,False,-20.0,22.8,26.1,12.0,0
4783,MID,2,4506,10247,True,5.0,22.8,26.1,12.0,0
34508,MID,2,4506,10247,True,-220.0,16.6,33.2,12.0,0
5519,MID,3,-117,10042,True,-5.0,16.6,33.2,12.0,1
35244,MID,3,-117,10042,True,-40.0,27.2,81.7,31.0,1
6248,MID,1,-2068,8017,False,-140.0,27.2,81.7,31.0,0
35973,MID,1,-2068,8017,False,-5.0,8.0,14.0,2.0,0
6979,MID,3,-1155,6952,False,0.0,8.0,14.0,2.0,1
36704,MID,3,-1155,6952,False,-5.0,28.8,48.4,11.0,1
7712,MID,2,425,7557,True,-115.0,28.8,48.4,11.0,0
37437,MID,2,425,7557,True,-120.0,10.0,15.7,3.0,0
8454,MID,2,-60,7558,False,30.0,10.0,15.7,3.0,0
38179,MID,2,-60,7558,False,40.0,14.6,13.6,19.0,0
9201,MID,2,-668,6935,True,-125.0,14.6,13.6,19.0,0
38926,MID,2,-668,6935,True,-165.0,9.0,16.5,38.0,0
9954,MID,8,201,7240,False,35.0,9.0,16.5,38.0,1
39679,MID,8,201,7240,False,45.0,36.8,3.3,34.0,1
10711,MID,14,936,8319,True,-185.0,36.8,3.3,34.0,1
40436,MID,14,936,8319,True,-205.0,62.8,57.9,29.0,1
11469,MID,3,19017,28571,True,-95.0,62.8,57.9,29.0,1
41194,MID,3,19017,28571,True,-45.0,16.4,21.9,9.0,1
12167,MID,6,16108,46899,False,55.0,16.4,21.9,9.0,1
41892,MID,6,16108,46899,False,-70.0,27.2,15.7,9.0,1
12862,MID,2,5883,51863,False,-70.0,27.2,15.7,9.0,0
42587,MID,2,5883,51863,False,-60.0,11.8,36.5,8.0,0
13626,MID,5,2454,54535,True,-270.0,11.8,36.5,8.0,0
43351,MID,5,2454,54535,True,-305.0,28.4,24.9,2.0,0
14399,MID,1,19242,75396,False,0.0,28.4,24.9,2.0,0
44124,MID,1,19242,75396,False,15.0,0.0,17.5,6.0,0
15183,MID,1,-19971,53822,True,-190.0,0.0,17.5,6.0,0
44908,MID,1,-19971,53822,True,-45.0,0.4,0.3,0.0,0
15981,MID,3,-7970,47598,False,45.0,0.4,0.3,0.0,1
45706,MID,3,-7970,47598,False,-35.0,10.0,21.7,2.0,1
16790,MID,2,-5053,42796,True,-135.0,10.0,21.7,2.0,0
46515,MID,2,-5053,42796,True,-165.0,11.8,33.7,1.0,0
17603,MID,2,-6518,36365,False,-255.0,11.8,33.7,1.0,0
47328,MID,2,-6518,36365,False,-255.0,18.2,22.7,2.0,0
18571,MID,8,-3970,32006,True,-5.0,18.2,22.7,2.0,0
48296,MID,8,-3970,32006,True,-40.0,34.8,80.4,4.0,0
19253,MID,2,575,33516,False,0.0,34.8,80.4,4.0,0
48978,MID,2,575,33516,False,-75.0,12.6,26.0,2.0,0
20065,MID,2,-1718,31672,True,-50.0,12.6,26.0,2.0,0
49790,MID,2,-1718,31672,True,-75.0,17.0,51.7,43.0,0
20977,MID,2,-2153,29573,False,-25.0,17.0,51.7,43.0,0
50702,MID,2,-2153,29573,False,-60.0,17.6,91.8,29.0,0
22174,MID,5,542,27981,False,0.0,17.6,91.8,29.0,0
51899,MID,5,542,27981,False,60.0,5.0,23.2,7.0,0
23018,MID,1,939,28993,False,-5.0,5.0,23.2,7.0,0
52743,MID,1,939,28993,False,-115.0,10.0,31.3,8.0,0
23864,MID,3,4560,33727,True,45.0,10.0,31.3,8.0,1
53589,MID,3,4560,33727,True,-165.0,12.2,12.9,7.0,1
24715,MID,2,-3545,30156,False,-25.0,12.2,12.9,7.0,0
54440,MID,2,-3545,30156,False,10.0,14.6,64.3,2.0,0
25785,MID,10,5728,38384,True,-5.0,14.6,64.3,2.0,1
55510,MID,10,5728,38384,True,-45.0,53.6,37.7,14.0,1
25786,MID,6,5728,38384,True,-275.0,53.6,37.7,14.0,1
55511,MID,6,5728,38384,True,-35.0,34.6,72.7,21.0,1
26760,MID,3,-722,35581,True,-5.0,34.6,72.7,21.0,1
56485,MID,3,-722,35581,True,-125.0,15.8,54.2,18.0,1
27632,MID,2,3693,39583,False,45.0,15.8,54.2,18.0,0
57357,MID,2,3693,39583,False,-125.0,5.6,12.5,4.0,0
28737,MID,3,983,40670,True,55.0,5.6,12.5,4.0,1
58462,MID,3,983,40670,True,-15.0,9.8,37.8,2.0,1
29629,MID,5,-7734,32847,False,-250.0,9.8,37.8,2.0,0
59354,MID,5,-7734,32847,False,-150.0,7.2,6.3,0.0,0
487,MID,3,0,1431792,False,70.0,7.2,6.3,0.0,1
30212,MID,3,0,1431792,False,35.0,13.4,96.2,35.0,1
1103,MID,2,-155238,1335065,True,-295.0,13.4,96.2,35.0,0
30828,MID,2,-155238,1335065,True,-200.0,9.2,22.9,23.0,0
1758,MID,2,-206379,1144214,False,0.0,9.2,22.9,23.0,0
31483,MID,2,-206379,1144214,False,-15.0,17.0,20.8,21.0,0
2455,MID,8,-170233,985760,True,-30.0,17.0,20.8,21.0,0
32180,MID,8,-170233,985760,True,-5.0,62.0,52.8,49.0,0
3167,MID,1,-88336,909035,False,-60.0,62.0,52.8,49.0,0
32892,MID,1,-88336,909035,False,30.0,12.6,15.0,36.0,0
3884,MID,3,-26165,890614,True,-105.0,12.6,15.0,36.0,1
33609,MID,3,-26165,890614,True,-30.0,15.4,45.0,19.0,1
4664,MID,6,-135917,750290,False,-25.0,15.4,45.0,19.0,1
34389,MID,6,-135917,750290,False,-55.0,12.4,29.7,1.0,1
7606,MID,4,-15240,319106,False,55.0,0.0,0.0,0.0,0
37331,MID,4,-15240,319106,False,-65.0,15.2,11.9,0.0,0
8347,MID,6,34859,356244,True,-30.0,15.2,11.9,0.0,0
38072,MID,6,34859,356244,True,-15.0,51.0,25.1,54.0,0
9093,MID,1,249163,622444,False,45.0,51.0,25.1,54.0,0
38818,MID,1,249163,622444,False,-120.0,16.0,12.8,14.0,0
12069,MID,1,-19217,292454,False,-255.0,0.0,0.0,0.0,0
41794,MID,1,-19217,292454,False,-250.0,0.2,0.0,4.0,0
12759,MID,1,2021,296404,True,-140.0,0.2,0.0,4.0,0
42484,MID,1,2021,296404,True,-90.0,1.0,0.5,9.0,0
13513,MID,2,-3154,293350,False,-25.0,1.0,0.5,9.0,0
43238,MID,2,-3154,293350,False,15.0,0.0,36.8,20.0,0
14286,MID,9,4112,298273,True,-30.0,0.0,36.8,20.0,0
44011,MID,9,4112,298273,True,-95.0,45.6,29.3,38.0,0
15069,MID,2,25719,326991,False,-250.0,45.6,29.3,38.0,0
44794,MID,2,25719,326991,False,-145.0,23.4,48.8,20.0,0
15866,MID,14,37493,366601,True,30.0,23.4,48.8,20.0,0
45591,MID,14,37493,366601,True,15.0,77.8,31.3,72.0,0
19943,MID,8,-989,277988,False,-70.0,0.0,0.0,0.0,1
49668,MID,8,-989,277988,False,-55.0,32.4,0.8,9.0,1
20841,MID,1,54791,336428,True,-20.0,32.4,0.8,9.0,0
50566,MID,1,54791,336428,True,-190.0,11.2,61.3,27.0,0
22051,MID,5,23739,343436,False,35.0,11.2,61.3,27.0,0
51776,MID,5,23739,343436,False,50.0,32.8,29.6,44.0,0
22895,MID,2,10882,354741,False,0.0,32.8,29.6,44.0,0
52620,MID,2,10882,354741,False,65.0,10.2,28.6,10.0,0
23741,MID,2,-14107,340846,True,-295.0,10.2,28.6,10.0,0
53466,MID,2,-14107,340846,True,-275.0,2.8,1.1,2.0,0
24592,MID,10,9023,350343,False,-140.0,2.8,1.1,2.0,1
54317,MID,10,9023,350343,False,0.0,52.8,50.7,40.0,1
25626,MID,11,601996,1160460,True,-75.0,52.8,50.7,40.0,0
55351,MID,11,601996,1160460,True,-45.0,54.8,25.8,49.0,0
25627,MID,3,601996,1160460,True,-210.0,54.8,25.8,49.0,1
55352,MID,3,601996,1160460,True,-175.0,14.0,55.2,30.0,1
27507,MID,3,-111768,596206,True,-150.0,0.0,0.0,0.0,1
57232,MID,3,-111768,596206,True,-135.0,19.6,26.5,27.0,1
28573,MID,8,-68402,519962,False,0.0,19.6,26.5,27.0,0
58298,MID,8,-68402,519962,False,20.0,39.6,33.1,33.0,0
29502,MID,18,58953,593928,True,-215.0,39.6,33.1,33.0,1
59227,MID,18,58953,593928,True,-15.0,98.0,18.4,49.0,1
280,GK,6,0,1174256,False,320.0,0.0,0.0,0.0,1
30005,GK,6,0,1174256,False,195.0,18.4,0.0,0.0,1
912,GK,6,32402,1469985,True,75.0,18.4,0.0,0.0,1
30637,GK,6,32402,1469985,True,90.0,12.8,10.0,0.0,1
1541,GK,2,184503,1771159,False,335.0,12.8,10.0,0.0,0
31266,GK,2,184503,1771159,False,295.0,4.4,0.0,0.0,0
2235,GK,3,154222,2001750,True,180.0,4.4,0.0,0.0,0
31960,GK,3,154222,2001750,True,235.0,31.4,0.0,0.0,0
2943,GK,2,19958,2068467,False,265.0,31.4,0.0,0.0,0
32668,GK,2,19958,2068467,False,260.0,16.2,0.0,0.0,0
3660,GK,6,-5817,2084576,True,255.0,16.2,0.0,0.0,1
33385,GK,6,-5817,2084576,True,250.0,23.2,0.0,0.0,1
4416,GK,1,-22722,2077448,False,265.0,23.2,0.0,0.0,0
34141,GK,1,-22722,2077448,False,280.0,2.4,0.0,0.0,0
5188,GK,1,-119732,1957237,False,15.0,2.4,0.0,0.0,0
34913,GK,1,-119732,1957237,False,115.0,15.4,0.0,0.0,0
6647,GK,7,-125327,1805538,False,240.0,0.0,0.0,0.0,1
36372,GK,7,-125327,1805538,False,205.0,26.0,0.0,0.0,1
7379,GK,2,501,1825036,True,255.0,26.0,0.0,0.0,0
37104,GK,2,501,1825036,True,255.0,8.0,0.0,0.0,0
8119,GK,1,-60070,1763527,False,240.0,8.0,0.0,0.0,0
37844,GK,1,-60070,1763527,False,275.0,33.2,0.0,0.0,0
8862,GK,2,-107486,1653203,True,-15.0,33.2,0.0,0.0,0
38587,GK,2,-107486,1653203,True,260.0,27.6,0.0,0.0,0
9613,GK,1,7077,1681077,True,125.0,27.6,0.0,0.0,0
39338,GK,1,7077,1681077,True,130.0,10.8,0.0,0.0,0
10366,GK,4,30517,1716740,False,205.0,10.8,0.0,0.0,0
40091,GK,4,30517,1716740,False,290.0,45.6,0.0,0.0,0
11124,GK,2,79126,1807845,False,310.0,45.6,0.0,0.0,0
40849,GK,2,79126,1807845,False,140.0,8.0,0.0,0.0,0
13275,GK,2,-6127,1689592,False,270.0,1.4,0.0,0.0,0
43000,GK,2,-6127,1689592,False,265.0,15.6,0.0,0.0,0
14047,GK,6,18559,1715985,True,315.0,15.6,0.0,0.0,1
43772,GK,6,18559,1715985,True,280.0,19.8,0.0,0.0,1
14827,GK,1,-32994,1687579,False,260.0,19.8,0.0,0.0,0
44552,GK,1,-32994,1687579,False,150.0,0.0,0.0,0.0,0
15619,GK,1,-70550,1621141,True,305.0,0.0,0.0,0.0,0
