,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points_x,transfers_in_x,transfers_in_event,transfers_out_x,transfers_out_event,value_form,value_season,web_name,region,minutes_x,goals_scored_x,assists_x,clean_sheets_x,goals_conceded_x,own_goals_x,penalties_saved_x,penalties_missed_x,yellow_cards_x,red_cards_x,saves_x,bonus_x,bps_x,influence_x,creativity_x,threat_x,ict_index_x,starts_x,expected_goals_x,expected_assists_x,expected_goal_involvements_x,expected_goals_conceded_x,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,team_name,team_id,plural_name_short,element,fixture,opponent_team,total_points_y,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes_y,goals_scored_y,assists_y,clean_sheets_y,goals_conceded_y,own_goals_y,penalties_saved_y,penalties_missed_y,yellow_cards_y,red_cards_y,saves_y,bonus_y,bps_y,influence_y,creativity_y,threat_y,ict_index_y,starts_y,expected_goals_y,expected_assists_y,expected_goal_involvements_y,expected_goals_conceded_y,value,transfers_balance,selected,transfers_in_y,transfers_out_y
4029,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,88,11,1,False,2024-10-25T19:00:00Z,1,3,9,False,14,0,0,0,0,0,0,0,0,0,0,0,7,3.8,20.7,3.0,2.8,0,0.02,0.05,0.07,0.06,55,-44,3567,178,222
4030,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,97,19,1,True,2024-11-02T15:00:00Z,3,0,10,False,1,0,0,0,0,0,0,0,0,0,0,0,6,5.2,0.1,7.0,1.2,0,0.03,0.01,0.04,0.00,55,54,3851,363,309
4031,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,107,15,1,True,2024-11-10T14:00:00Z,1,3,11,False,16,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.6,5.0,0.6,0,0.05,0.01,0.06,0.28,55,75,4128,376,301
4032,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,111,1,1,False,2024-11-23T15:00:00Z,3,0,12,False,27,0,0,0,1,0,0,0,0,0,0,0,8,9.0,28.3,0.0,3.7,0,0.00,0.08,0.08,0.27,55,-55,4313,264,319
4033,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,127,10,1,True,2024-11-30T15:00:00Z,1,0,13,False,2,0,0,0,0,0,0,0,0,0,0,0,4,2.0,11.3,2.0,1.5,0,0.00,0.02,0.02,0.00,55,98,4543,307,209
4034,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,138,13,1,False,2024-12-04T19:30:00Z,3,0,14,False,18,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.15,55,-158,4478,136,294
4035,,,502222,0,0,0,0,0,3,0.8,0.8,0,Ramón,0.8,620,False,,,55,502222.jpg,1.5,Sosa,0.0,False,,a,16,17,15,3764,76,3545,137,0.1,2.7,Sosa,168.0,140,1,0,0,2,0,0,0,0,0,0,0,62,65.6,85.5,50.0,20.0,0,0.79,0.3,1.09,1.01,315,149,191,122,230,126,277,141,4.0,,,,,,0.51,0.0,0.19,0.7,0.65,1.29,123,75,301,154,329,154,532,212,0.0,0.0,3,1130,1100,1140,1130,1120,1070,Nott'm Forest,16,MID,620,148,14,0,False,2024-12-07T17:30:00Z,2,3,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-138,4447,95,233
4036,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,5,15,2,False,2024-08-17T14:00:00Z,1,0,1,False,69,0,0,0,1,0,0,0,0,0,0,0,18,14.8,27.9,9.0,5.2,1,0.05,0.44,0.49,0.25,50,0,4540,0,0
4037,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,18,16,2,True,2024-08-24T14:00:00Z,0,1,2,False,75,0,0,0,1,0,0,0,0,0,0,0,10,9.0,6.2,6.0,2.1,1,0.00,0.03,0.03,2.26,50,365,6306,1104,739
4038,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,22,4,2,False,2024-08-31T14:00:00Z,3,1,3,False,81,0,0,0,3,0,0,0,0,0,0,0,9,2.4,16.2,11.0,3.0,1,0.48,0.02,0.50,2.59,50,-217,6416,881,1098
4039,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,38,14,0,True,2024-09-14T11:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-234,6565,1000,1234
4040,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,48,10,1,True,2024-09-21T14:00:00Z,1,1,5,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.55,50,-732,5953,256,988
4041,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,52,3,1,False,2024-09-30T19:00:00Z,3,1,6,False,45,0,0,0,0,0,0,0,0,0,0,0,8,5.8,4.7,4.0,1.5,0,0.02,0.02,0.04,0.41,49,-553,5489,161,714
4042,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,61,1,2,False,2024-10-05T14:00:00Z,3,1,7,False,90,0,0,0,3,0,0,0,0,0,0,0,15,17.6,5.3,5.0,2.8,1,0.04,0.00,0.04,2.83,49,-297,5290,194,491
4043,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,78,11,9,True,2024-10-19T14:00:00Z,2,3,8,False,90,1,0,0,3,0,0,0,0,0,0,2,29,46.0,7.6,53.0,10.7,1,0.64,0.01,0.65,3.21,49,-73,5305,241,314
4044,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,89,13,1,False,2024-10-26T14:00:00Z,1,0,9,False,30,0,0,0,0,0,0,0,0,0,0,0,6,3.4,3.1,2.0,0.9,0,0.00,0.03,0.03,1.40,49,1242,6735,1550,308
4045,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,98,8,1,True,2024-11-02T15:00:00Z,1,0,10,False,45,0,0,0,0,0,0,0,0,0,0,0,4,4.6,2.1,18.0,2.5,0,0.04,0.00,0.04,1.37,49,168,6987,1054,886
4046,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,110,20,2,False,2024-11-09T15:00:00Z,2,0,11,False,72,0,0,0,2,0,0,0,0,0,0,0,11,5.4,2.5,2.0,1.0,1,0.00,0.01,0.01,1.23,49,1082,8181,1800,718
4047,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,120,12,1,True,2024-11-24T14:00:00Z,2,3,12,False,53,0,0,0,2,0,0,0,0,0,0,0,3,9.8,2.2,4.0,1.6,0,0.00,0.00,0.00,2.61,49,-1266,6938,250,1516
4048,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,122,5,1,False,2024-11-29T20:00:00Z,1,1,13,False,24,0,0,0,0,0,0,0,0,0,0,0,6,5.8,10.8,2.0,1.9,0,0.00,0.01,0.01,0.61,49,-424,6641,189,613
4049,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,140,6,8,True,2024-12-04T19:30:00Z,1,5,14,False,90,1,0,0,5,0,0,0,0,0,0,1,36,53.2,15.8,56.0,12.5,1,0.93,0.30,1.23,5.43,49,-56,6606,453,509
4050,,,193204,0,0,-1,1,0,3,1.8,2.3,1,Joe,2.8,452,False,,,49,193204.jpg,2.4,Aribo,0.1,False,,a,17,20,34,11316,199,11138,441,0.6,6.9,Aribo,157.0,810,2,0,0,21,0,0,0,0,0,0,3,163,183.8,107.9,182.0,47.6,7,2.2,0.89,3.09,26.05,162,60,165,108,74,46,132,75,,,,,,,0.24,0.0,0.1,0.34,2.89,2.33,255,162,105,55,192,81,473,176,0.78,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,452,141,2,1,False,2024-12-07T15:00:00Z,1,0,15,False,45,0,0,0,0,0,0,0,0,0,0,0,5,6.0,3.2,10.0,1.9,0,0.00,0.02,0.02,1.30,49,1415,8242,1984,569
4051,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,5,15,0,False,2024-08-17T14:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3466,0,0
4052,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,18,16,0,True,2024-08-24T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1088,2405,22,1110
4053,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,22,4,4,False,2024-08-31T14:00:00Z,3,1,3,False,8,0,1,0,0,0,0,0,0,0,0,0,11,17.6,11.4,9.0,3.8,0,0.07,0.06,0.13,0.19,50,-427,2112,112,539
4054,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,38,14,1,True,2024-09-14T11:30:00Z,0,3,4,False,27,0,0,0,1,0,0,0,0,0,0,0,5,5.8,0.3,0.0,0.6,0,0.00,0.00,0.00,0.82,50,277,2883,603,326
4055,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,48,10,4,True,2024-09-21T14:00:00Z,1,1,5,False,58,0,1,0,0,0,0,0,1,0,0,1,19,19.6,14.5,1.0,3.5,1,0.03,0.05,0.08,1.08,50,50,3059,297,247
4056,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,52,3,0,False,2024-09-30T19:00:00Z,3,1,6,False,20,0,0,0,0,0,0,0,1,0,0,0,0,1.2,3.5,5.0,1.0,0,0.05,0.08,0.13,0.09,50,300,3555,610,310
4057,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,61,1,0,False,2024-10-05T14:00:00Z,3,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-107,3565,338,445
4058,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,78,11,0,True,2024-10-19T14:00:00Z,2,3,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-229,3452,136,365
4059,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,89,13,0,False,2024-10-26T14:00:00Z,1,0,9,False,59,0,0,0,1,0,0,0,1,0,0,0,3,8.6,2.8,0.0,1.1,1,0.00,0.01,0.01,1.55,50,-171,3330,96,267
4060,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,98,8,1,True,2024-11-02T15:00:00Z,1,0,10,False,45,0,0,0,0,0,0,0,0,0,0,0,4,6.0,7.1,2.0,1.5,1,0.00,0.01,0.01,0.19,50,-60,3378,207,267
4061,50.0,0.0,39155,0,0,0,0,0,3,-0.5,0.0,0,Adam,0.0,463,False,Hamstring injury - 50% chance of playing,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.4,Lallana,0.0,False,,d,17,20,11,2959,4,5243,53,0.0,2.2,Lallana,241.0,312,0,2,0,5,0,0,0,4,0,0,1,57,70.6,67.1,21.0,15.8,5,0.15,0.44,0.59,5.69,305,141,219,136,300,165,309,154,,,,,,,0.04,0.0,0.13,0.17,1.64,1.44,188,117,641,284,339,161,577,238,1.44,0.0,2,1060,1065,1060,1070,1060,1060,Southampton,17,MID,463,110,20,1,False,2024-11-09T15:00:00Z,2,0,11,False,59,0,0,0,2,0,0,0,0,0,0,0,9,8.2,21.2,4.0,3.3,1,0.00,0.19,0.19,1.23,50,45,3482,293,248
